ID,CharName,Gender,HairColor,Tags,Description,url,MAL_ID
15837,Munto,Male,Red,"MagicUsers,PointyEars,EpicEyebrows,Capes",Unknown,https://www.anime-planet.com/characters/munto,1174.0
42052,Hiroki TSUJIAI,Male,Black,Teenagers,Unknown,https://www.anime-planet.com/characters/hiroki-tsujiai,178.0
27906,Umanosuke,Male,Purple,"EyePatches,FacialHair",Unknown,https://www.anime-planet.com/characters/umanosuke,205.0
18771,Nora FRYKBERG,Female,Black,Spies,Unknown,https://www.anime-planet.com/characters/nora-frykberg,34104.0
4749,Yotsuya,Male,Black,"Adults,HeavyDrinkers,Mischievous,Perverted",Unknown,https://www.anime-planet.com/characters/yotsuya,1453.0
30731,Reize,Male,Green,"Anti-GravityHair,Athletes,Orphans,SoccerPlayers",Unknown,https://www.anime-planet.com/characters/reize,5231.0
27703,Kozue MATSUMOTO,Female,Black,Teenagers,Unknown,https://www.anime-planet.com/characters/kozue-matsumoto,34443.0
28218,Nishi SANADA,Male,Black,"Hot-Headed,Piercings",Unknown,https://www.anime-planet.com/characters/nishi-sanada,5277.0
8882,Burent,Female,Purple,"Headbands,Demons",Unknown,https://www.anime-planet.com/characters/burent,11617.0
49058,Su She,Male,Black,"MartialArtists,Hats,Headbands,HairBuns",Unknown,https://www.anime-planet.com/characters/su-she,37208.0
23706,Kaya KIKUMA,Female,Brown,"HighSchoolStudents,Idols,Orphans,Teenagers",Unknown,https://www.anime-planet.com/characters/kaya-kikuma,19023.0
18481,Nono NATSUME,Female,Orange,"RosyCheeks,Moles,Teenagers,Shy",Unknown,https://www.anime-planet.com/characters/nono-natsume,32924.0
43954,Nagisa UJIBE,Female,Orange,"Overweight,Moles",Unknown,https://www.anime-planet.com/characters/nagisa-ujibe,32686.0
41249,Nanami KONOE,Female,Purple,"Cooks,HighSchoolStudents,Teenagers,Hats","Nanami is Kenji's neighbor and inseparable childhood friend, though she is often teased by friends as his 'wife.' Every day after school she cooks, cultivates and harvests food with the boy, her gardening partner. She is good-natured but also timid, making her a prime target for Kenji to fluster. Nanami regards her fish hairclip as a precious gem, but without a doubt, her most heartfelt treasure is her 'husband.'",https://www.anime-planet.com/characters/nanami-konoe,670.0
29363,Johann TRINITY,Male,Green,"Terrorists,MechaPilots,Analytical,Adults,Dark-skinned",Unknown,https://www.anime-planet.com/characters/johann-trinity,2581.0
36159,Moyo TENTO,Female,Black,"Adults,HairAntenna",Unknown,https://www.anime-planet.com/characters/moyo-tento,20053.0
11681,O'Brien,Male,Red,"Hot-Headed,Military","O’Brien is one of four Orbital Drop Shock Troopers tasked with assassinating a Prophet – that is, with the help of the SPARTAN Cal-141.",https://www.anime-planet.com/characters/o-brien,6867.0
1865,Riku,Male,Blue,"Twins,Musicians,HairAntenna,Bassists,BandMembers,AnimalEars",Unknown,https://www.anime-planet.com/characters/riku-show-by-rock,27441.0
7939,Dayon,Male,Brown,"Adults,BigEaters,FacialHair,VerbalTic",Unknown,https://www.anime-planet.com/characters/dayon,9883.0
21949,Pais,Female,Brown,Spies,Unknown,https://www.anime-planet.com/characters/pais,22199.0
29519,Banri OOGAMI,Male,Blue,"Ponytail,Adults",Unknown,https://www.anime-planet.com/characters/banri-oogami,33899.0
32235,Keiji MOGAMI,Male,Black,"EyeBags,Ghosts,Ruthless",Unknown,https://www.anime-planet.com/characters/keiji-mogami,37510.0
15115,Christina Wako YAMATO,Female,Blonde,"Glasses,Ponytail",Unknown,https://www.anime-planet.com/characters/christina-wako-yamato,34914.0
40786,Miyata's Father,Male,Grey,Adults,Unknown,https://www.anime-planet.com/characters/miyatas-father,5258.0
46464,Mirai YASHIMA,Female,Brown,Teenagers,Unknown,https://www.anime-planet.com/characters/mirai-yashima,80.0
36056,Remus Al-Jenus ALDROSS,Male,White,"Circlets,Headbands,Orphans,Royalty,Teenagers,Twins",Unknown,https://www.anime-planet.com/characters/remus-aldross,5041.0
34275,Kei OKANO,Female,Brown,"HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/kei-okano,15911.0
33486,Shin NITTA,Male,Green,"Merchants,Glasses,BattleGamers",Unknown,https://www.anime-planet.com/characters/shin-nitta,9539.0
12834,Publius Cornelius SCIPIO AFRICANUS,Male,Blonde,"Analytical,HistoricalFigures,PersoninaStrangeWorld",Unknown,https://www.anime-planet.com/characters/publius-cornelius-scipio-africanus,31339.0
17750,Juliet Nao ZHANG,Female,Pink,"Delinquents,MagicalGirl,Teenagers",Unknown,https://www.anime-planet.com/characters/juliet-nao-zhang,99.0
32353,Lanposa III,Male,Grey,"Crowns,FacialHair,Royalty",Unknown,https://www.anime-planet.com/characters/lanposa-iii,29803.0
22607,Fue YOBUKO,Female,Brown,"Glasses,HighSchoolStudents,Teenagers,DisciplinaryCommittee",Unknown,https://www.anime-planet.com/characters/fue-yobuko,11761.0
48348,Kyle BLOCK,Male,Grey,"Glasses,Pilots,FacialHair,Adults",Unknown,https://www.anime-planet.com/characters/kyle-block,1535.0
11793,Cain NIGHTROAD,Male,Blonde,Vampires,Unknown,https://www.anime-planet.com/characters/cain-nightroad,27.0
31782,Emilio,Male,Blue,"AnimalEars,Headbands,Knights,Military",Unknown,https://www.anime-planet.com/characters/emilio-dog-days,10155.0
6931,Unicorn Yato,Male,Brown,"Teenagers,Warriors,Superpowers",Unknown,https://www.anime-planet.com/characters/unicorn-yato,6171.0
36004,Sugino,Male,Black,"Deities,Wings,Youkai","Sugino is a white tengu who acts as the guardian spirit of a mountain in the countryside. He is married to Muu-chan and is very protective of her, often getting annoyed at her attachment to Kantaro .",https://www.anime-planet.com/characters/sugino,173.0
10067,Brownbeard,Male,Brown,"AbnormallyTall,Adults,BreathtakingBeards,Capes,FacialHair,Hats,NoEyebrows,Pirates,Ponytail,Sailors",Unknown,https://www.anime-planet.com/characters/brownbeard,21.0
9277,Perospero CHARLOTTE,Male,Multicolored,"Adults,BigNoses,Canes,Hats,OverlyLongTongues,Pirates,Superpowers",Unknown,https://www.anime-planet.com/characters/perospero-charlotte,21.0
30851,Takaya KAGAKAGARI,Male,Red,"Adults,Guitarists,Musicians,Ponytail,Ruthless",Unknown,https://www.anime-planet.com/characters/takaya-kagakagari,5342.0
34441,Youko ITOIGAWA,Female,Brown,"Adults,Glasses,Librarians",Unknown,https://www.anime-planet.com/characters/youko-itoigawa,12189.0
15493,Ryoko KASHIWAGI,Female,Brown,Unknown,Unknown,https://www.anime-planet.com/characters/ryoko-kashiwagi,877.0
42070,Shun MORITSUKA,Male,Black,Hats,Unknown,https://www.anime-planet.com/characters/shun-moritsuka,32962.0
21583,Meene MONTGOMERY,Female,Blonde,"Adults,Gunslingers,MilitaryVeterans,SpiritSeers",Unknown,https://www.anime-planet.com/characters/meene-montgomery,154.0
7659,Chan,Female,Brown,Vampires,Unknown,https://www.anime-planet.com/characters/chan,1498.0
3498,Flitt MORRIS,Male,Blonde,Gangsters,Unknown,https://www.anime-planet.com/characters/flitt-morris,42585.0
4053,Yuuichirou IIDA,Male,Brown,"Headbands,Cooks,FacialHair,Merchants,Adults",Unknown,https://www.anime-planet.com/characters/yuuichirou-iida,30705.0
33155,Neviril,Female,Pink,"Pilots,Teenagers",Unknown,https://www.anime-planet.com/characters/neviril,879.0
30087,Kaori SAWAHARA,Female,Brown,Unknown,"Kaori is Tadashi's loving girlfriend. Once cheery and happy, she now spends most of her time in fear and is disgusted by a smell that she can't shake.",https://www.anime-planet.com/characters/kaori-sawahara,10417.0
16158,Kouitsu CHIGYOU,Male,Black,"BlindingBangs,Scientists",Unknown,https://www.anime-planet.com/characters/kouitsu-chigyou,27899.0
10011,Black Madia,Female,Brown,MagicUsers,Unknown,https://www.anime-planet.com/characters/black-madia,38572.0
39126,Dr. TOKIOKA,Male,Grey,"Glasses,Scientists,FacialHair",Unknown,https://www.anime-planet.com/characters/dr-tokioka,267.0
15204,Fuku KITASHIRAKAWA,Male,Grey,"Glasses,Elderly",Unknown,https://www.anime-planet.com/characters/fuku-kitashirakawa,21647.0
20432,Mireille MARRES ASCOT,Female,Brown,"Wheelchairs,Wealthy,Nobility,Disabled",Unknown,https://www.anime-planet.com/characters/mireille-marres-ascot,19151.0
50002,Im SUYI,Female,Blue,"Idols,HighSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/im-suyi,41345.0
29495,Sumi ISHIHARA,Female,Black,"Adults,Moles",Unknown,https://www.anime-planet.com/characters/sumi-ishihara,19365.0
3490,Nel,Female,Purple,"Chokers,PointyEars",Unknown,https://www.anime-planet.com/characters/nel-aoi-sekai-no-chuushin-de,15133.0
15215,Yuuto OONISHI,Male,Brown,"Athletes,IceSkaters,Teenagers",Unknown,https://www.anime-planet.com/characters/yuuto-oonishi,32995.0
18328,Tonbokiri,Male,Magenta,"Anthropomorphic,Tattoos,Lancers,BigEgo,Muscular",Unknown,https://www.anime-planet.com/characters/tonbokiri,33023.0
25880,Reika YAMAMOTO,Female,Brown,"Headbands,MiddleSchoolStudents,Teenagers",Unknown,https://www.anime-planet.com/characters/reika-yamamoto,339.0
18412,Teppei ARASHI,Male,Purple,"MechaPilots,Aliens",Unknown,https://www.anime-planet.com/characters/teppei-arashi,21677.0
13539,Aoi's Mother,Female,Brown,Adults,Unknown,https://www.anime-planet.com/characters/aois-mother,2926.0
41174,Anavel GATO,Male,White,"Military,MechaPilots,Adults,Capes,Ponytail,RacialPurists",Unknown,https://www.anime-planet.com/characters/anavel-gato,84.0
12192,Dune,Male,White,"Androids,Robots",Unknown,https://www.anime-planet.com/characters/dune-casshern-sins,4981.0
26898,Elpeo PLE,Female,Orange,"Children,MechaPilots,Military,Mischievous","Initially alied to Neo Zeon, Elpeo encounters Judau Ashta whilst in battle against his ZZ Gundam. After this initial meeting, she becomes highly obsessed with him, to the point where she refers to him as ""big brother"". Playful and mischevious, she will do anything to be with the object of her affections.",https://www.anime-planet.com/characters/elpeo-ple,86.0
11725,Kaito FORLAND,Male,Blonde,"Royalty,SwordFighters,Warriors",Unknown,https://www.anime-planet.com/characters/kaito-forland,1696.0
25704,Manabi,Female,Pink,"HighSchoolStudents,RosyCheeks,StudentCouncil,Teenagers",Unknown,https://www.anime-planet.com/characters/manami-amamiya,1858.0
14558,Tabananya,Unknown,White,"Animals,Cats,FoodCharacters,RosyCheeks",Unknown,https://www.anime-planet.com/characters/tabananya,32664.0
36284,Zurmudd,Male,Black,"FacialHair,MagicUsers",Unknown,https://www.anime-planet.com/characters/zurmudd,14513.0
30390,Sazanka BIANCA,Female,Black,"Pigtails,Superpowers,MechaPilots",Unknown,https://www.anime-planet.com/characters/sazanka-bianca,10447.0
28680,Tsubasa OTORI,Male,Grey,"HairAntenna,BattleGamers,Dark-skinned",Unknown,https://www.anime-planet.com/characters/tsubasa-otori-metal-fight-beyblade,8245.0
41605,Model Gas Station Attendant,Unknown,Black,Hats,Unknown,https://www.anime-planet.com/characters/model-gas-station-attendant,10588.0
12997,Jo TETSUMA,Male,Black,"HighSchoolStudents,Athletes,Teenagers,EpicEyebrows,FootballPlayers",Unknown,https://www.anime-planet.com/characters/jo-tetsuma,15.0
36475,Chi-chan,Female,Brown,Children,Unknown,https://www.anime-planet.com/characters/chi-chan,8795.0
41163,Nicole LULU,Female,Blonde,"Dancers,Actors",Unknown,https://www.anime-planet.com/characters/nicole-lulu,8425.0
42429,Karin AOI,Female,Blue,"Teenagers,Braids",Unknown,https://www.anime-planet.com/characters/karin-aoi,563.0
11697,Gilbert DURANDAL,Male,Black,"Adults,Manipulative,Politicians,Charismatic",Unknown,https://www.anime-planet.com/characters/gilbert-durandal,1215.0
45032,Claudio,Male,Brown,"Glasses,Adults",Unknown,https://www.anime-planet.com/characters/claudio,5984.0
28829,Tommy's Mother,Female,Brown,Adults,Unknown,https://www.anime-planet.com/characters/tommys-mother,527.0
33413,Touko ZAIZEN,Female,Pink,"Tomboys,Athletes,Teenagers,Hats,SoccerPlayers",Unknown,https://www.anime-planet.com/characters/touko-zaizen,5231.0
18244,Alessio,Male,Red,Terrorists,Unknown,https://www.anime-planet.com/characters/alessio,19369.0
33408,Fuyuka KUDOU,Female,Purple,"Shy,TeamManagers",Unknown,https://www.anime-planet.com/characters/fuyuka-kudou,5231.0
9910,Yua NAKABENI,Female,Blue,"HighSchoolStudents,Moles,Teenagers",Unknown,https://www.anime-planet.com/characters/yua-nakabeni,38935.0
50519,Rittonto,Male,Brown,Hats,Rittonto is Tonjit ’s grandson. Along with his pet mole he aims to become the champion of hole digging.,https://www.anime-planet.com/characters/rittonto,21.0
39517,Rick THUNDERBOLT,Male,Black,"Pilots,Tattoos,Sunglasses,Racers",Unknown,https://www.anime-planet.com/characters/rick-thunderbolt,1212.0
35728,Daisuke's Wife,Female,Brown,Adults,Unknown,https://www.anime-planet.com/characters/daisukes-wife,10163.0
15354,Keiji KURAMOTO,Male,Black,"Adults,FacialHair",Unknown,https://www.anime-planet.com/characters/keiji-kuramoto,31376.0
30422,Scorpio Kardia,Male,Blue,"Superpowers,Helmets,Armor,Warriors,Bloodthirsty,Adults,Capes",Unknown,https://www.anime-planet.com/characters/scorpio-kardia,6171.0
30511,Ichiryusai MADARAME,Male,Grey,"Artists,FacialHair,Ponytail,Tutors",Unknown,https://www.anime-planet.com/characters/ichiryusai-madarame,36023.0
4766,Taichi KEATON,Male,Black,"Adults,Analytical,Detectives",Unknown,https://www.anime-planet.com/characters/taichi-keaton,1483.0
34445,Yuko YAGAMI,Female,Brown,"Adults,Ponytail",Unknown,https://www.anime-planet.com/characters/yuko-yagami,552.0
21622,Tomoe UDAGAWA,Female,Red,"BandMembers,Drummers,HighSchoolStudents,Musicians,Teenagers",Unknown,https://www.anime-planet.com/characters/tomoe-udagawa,37869.0
22508,Hokuto SUMERAGI,Female,Black,"Onmyouji,Teenagers,Twins","The bubbly and fun-loving twin sister of Subaru Sumeragi, Hokuto does everything that she can for her brother. She loves fashion and her dream occupation is to become a housewife, but not just for any man! Hokuto has very high standards and often rejects suitors whom she doesn't deem worthy of her time.",https://www.anime-planet.com/characters/hokuto-sumeragi,2274.0
45809,Dojima,Female,Grey,"Elderly,Manipulative,HairBuns",Unknown,https://www.anime-planet.com/characters/dojima-kono-oto-tomare-2nd-season,38080.0
43833,Tomohane,Female,Brown,"Deities,Youkai,HairRibbons",Unknown,https://www.anime-planet.com/characters/tomohane,940.0
31666,Garogai,Male,Green,Braids,Unknown,https://www.anime-planet.com/characters/garogai,269.0
39615,Narumi KATOU,Male,Black,"MartialArtists,Hot-Headed,Sickly,Muscular,Teenagers",Unknown,https://www.anime-planet.com/characters/narumi-katou,40340.0
53414,Riko IZUMI,Female,Black,"Glasses,HighSchoolStudents,Athletes,Teenagers,BadmintonPlayers",Unknown,https://www.anime-planet.com/characters/riko-izumi,37259.0
35788,Manganese Blade,Female,Black,"Armor,Helmets,SwordFighters,Twins,VideoGamers",Unknown,https://www.anime-planet.com/characters/manganese-blade,11759.0
30613,Mirumo TSUKIYAMA,Male,Grey,"Monsters,Glasses,FacialHair,ExoticEyes,Wealthy",Unknown,https://www.anime-planet.com/characters/mirumo-tsukiyama,36511.0
33379,Bald,Male,Black,"Adults,EyePatches,FacialHair",Unknown,https://www.anime-planet.com/characters/bald,121.0
45095,Kiichi OOSHIBA,Male,Brown,"HighSchoolStudents,Athletes,Teenagers,SoccerPlayers",Unknown,https://www.anime-planet.com/characters/kiichi-ooshiba,24823.0
45715,Mare SELEN EL PHILIZAR,Male,Multicolored,"Royalty,Shy,Otaku,HairAntenna,Teenagers,Tailors",Unknown,https://www.anime-planet.com/characters/mare-selen-el-philizar,35988.0
29561,Kazunari MIYOSHI,Male,Blonde,"Actors,Hats,Piercings,Teenagers,UniversityStudents",Unknown,https://www.anime-planet.com/characters/kazunari-miyoshi,40272.0
9531,Miko,Female,Multicolored,"Masks,Freckles,Teenagers",Unknown,https://www.anime-planet.com/characters/miko-wonder-egg-priority,43299.0
32864,Kisaki MATSURIBI,Male,Brown,Teenagers,Unknown,https://www.anime-planet.com/characters/kisaki-matsuribi,22729.0
27678,Shuzo,Male,Black,"Ponytail,Superpowers,FacialHair,MagnificentMustaches",Unknown,https://www.anime-planet.com/characters/shuzo-one-piece,21.0
19667,Souju SHIROGANE,Female,Grey,"Cooks,Twins",Unknown,https://www.anime-planet.com/characters/souju-shirogane,125.0
31444,Gazimon,Unknown,Grey,"ArtificialIntelligence(AI),Monsters,Tails",Unknown,https://www.anime-planet.com/characters/gazimon,552.0
25629,Imina,Female,Purple,"Archers,Elves,Half-Breeds,HeavyDrinkers,Pigtails,PointyEars",Unknown,https://www.anime-planet.com/characters/imina,37675.0
41080,Azee GURUMIN,Female,Grey,"MechaPilots,Adults",Unknown,https://www.anime-planet.com/characters/azee-gurumin,31251.0
5195,Hacka Doll No. 3,Male,Blue,"ArtificialIntelligence(AI),Crossdressers,Lazy,Sleepyheads",Unknown,https://www.anime-planet.com/characters/hacka-doll-no-3,25943.0
19260,Litchi FAYE-LING,Female,Black,"Doctors,Glasses,Lancers,Ponytail",Unknown,https://www.anime-planet.com/characters/litchi-faye-ling,18767.0
19783,Octavia MEYER,Female,Red,"MagicUsers,Sadistic,Witches",Unknown,https://www.anime-planet.com/characters/octavia-meyer,18277.0
26295,Hime MAKITA,Female,Red,"HighSchoolStudents,Teenagers","The lovely Hime joined Souei High’s Astronomy Club for one reason: to be closer to her crush, Saku. While usually polite and calm with others, Hime often exhibits jealous behavior when it comes to Saku and Mihoshi’s special friendship.",https://www.anime-planet.com/characters/hime-makita,6098.0
41656,Ryota SATO,Male,Black,"ElementarySchoolStudents,Children",Unknown,https://www.anime-planet.com/characters/ryota-sato,837.0
26379,Xuan TANG,Female,Black,"Tsundere,HighSchoolStudents,Athletes,Cosplayers,Ponytail,BasketballPlayers",Unknown,https://www.anime-planet.com/characters/xuan-tang,32323.0
26076,Kanon DAIBA,Female,Pink,"Gunslingers,Military",Unknown,https://www.anime-planet.com/characters/kanon-daiba,27631.0
39077,Shingo YUUKI,Male,Brown,"MagicUsers,NoEyebrows,ElementalPowers,FirePowers",Unknown,https://www.anime-planet.com/characters/shingo-yuuki,1691.0
20272,Kouzuki,Female,Brown,"LGBT+,Scantily-clad,Lesbians,Shapeshifters",Unknown,https://www.anime-planet.com/characters/kouzuki,30385.0
36962,Leon Garcia DE ASTURIAS,Male,Black,"Adults,Priests",Unknown,https://www.anime-planet.com/characters/leon-garcia-de-asturias,27.0
26353,Sasara,Female,Blonde,"ArtificialIntelligence(AI),Ponytail,RosyCheeks",Unknown,https://www.anime-planet.com/characters/sasara-fantasista-doll,15883.0
38129,Tessai,Male,Blonde,"Hats,Piercings,Samurai,Pipes",Unknown,https://www.anime-planet.com/characters/tessai,166.0
